,listing_id,date,available,price
52722,4765070,2017-09-02,t,$90.00
52723,4765070,2017-09-01,t,$90.00
53203,2880944,2017-09-05,f,
53204,2880944,2017-09-04,f,
53205,2880944,2017-09-03,f,
53206,2880944,2017-09-02,f,
53207,2880944,2017-09-01,f,
53290,9532771,2017-09-05,f,
53291,9532771,2017-09-04,f,
53292,9532771,2017-09-03,f,
53293,9532771,2017-09-02,f,
53294,9532771,2017-09-01,f,
53655,10253591,2017-09-05,t,$118.00
53656,10253591,2017-09-04,t,$118.00
53657,10253591,2017-09-03,t,$118.00
53658,10253591,2017-09-02,t,$118.00
53659,10253591,2017-09-01,t,$118.00
54255,1881298,2017-09-05,t,$90.00
54256,1881298,2017-09-04,t,$90.00
54257,1881298,2017-09-03,t,$90.00
54258,1881298,2017-09-02,t,$90.00
54259,1881298,2017-09-01,t,$90.00
54572,210097,2017-09-05,t,$100.00
54573,210097,2017-09-04,t,$100.00
54574,210097,2017-09-03,t,$100.00
54575,210097,2017-09-02,t,$100.00
54576,210097,2017-09-01,t,$100.00
54750,6059968,2017-09-05,t,$80.00
54751,6059968,2017-09-04,t,$80.00
54752,6059968,2017-09-03,t,$80.00
54753,6059968,2017-09-02,t,$80.00
54754,6059968,2017-09-01,t,$80.00
55316,6862758,2017-09-05,f,
55317,6862758,2017-09-04,f,
55318,6862758,2017-09-03,f,
55319,6862758,2017-09-02,f,
55320,6862758,2017-09-01,f,
55669,799701,2017-09-05,t,$300.00
55670,799701,2017-09-04,t,$300.00
55671,799701,2017-09-03,t,$300.00
55672,799701,2017-09-02,t,$300.00
55673,799701,2017-09-01,t,$300.00
56121,6862594,2017-09-05,f,
56122,6862594,2017-09-04,f,
56123,6862594,2017-09-03,f,
56124,6862594,2017-09-02,f,
56125,6862594,2017-09-01,f,
56210,9057435,2017-09-05,f,
56211,9057435,2017-09-04,f,
56212,9057435,2017-09-03,f,
56213,9057435,2017-09-02,f,
56214,9057435,2017-09-01,f,
56852,750438,2017-09-05,f,
56853,750438,2017-09-04,f,
56854,750438,2017-09-03,f,
56855,750438,2017-09-02,f,
56856,750438,2017-09-01,f,
57124,12874603,2017-09-05,f,
57125,12874603,2017-09-04,f,
57126,12874603,2017-09-03,f,
57127,12874603,2017-09-02,f,
57128,12874603,2017-09-01,f,
57542,12727401,2017-09-05,t,$50.00
57543,12727401,2017-09-04,t,$50.00
57544,12727401,2017-09-03,t,$50.00
57545,12727401,2017-09-02,t,$50.00
57546,12727401,2017-09-01,t,$50.00
57670,2077794,2017-09-05,t,$119.00
57671,2077794,2017-09-04,t,$119.00
57672,2077794,2017-09-03,t,$119.00
57673,2077794,2017-09-02,t,$119.00
57674,2077794,2017-09-01,t,$119.00
58249,9712731,2017-09-05,f,
58250,9712731,2017-09-04,f,
58251,9712731,2017-09-03,f,
58252,9712731,2017-09-02,f,
58253,9712731,2017-09-01,f,
58400,13677640,2017-09-05,f,
58401,13677640,2017-09-04,f,
58402,13677640,2017-09-03,f,
58403,13677640,2017-09-02,f,
58404,13677640,2017-09-01,f,
58765,3371091,2017-09-05,t,$125.00
58766,3371091,2017-09-04,t,$125.00
58767,3371091,2017-09-03,t,$125.00
58768,3371091,2017-09-02,t,$125.00
58769,3371091,2017-09-01,t,$125.00
59130,13512551,2017-09-05,f,
59131,13512551,2017-09-04,f,
59132,13512551,2017-09-03,f,
59133,13512551,2017-09-02,f,
59134,13512551,2017-09-01,f,
59755,732999,2017-09-05,t,$205.00
59756,732999,2017-09-04,t,$205.00
59757,732999,2017-09-03,t,$205.00
59758,732999,2017-09-02,t,$205.00
59759,732999,2017-09-01,t,$205.00
60110,6106955,2017-09-05,t,$282.00
60111,6106955,2017-09-04,t,$282.00
60112,6106955,2017-09-03,t,$282.00
60113,6106955,2017-09-02,t,$282.00
60114,6106955,2017-09-01,t,$282.00
60426,2698996,2017-09-05,t,$75.00
60427,2698996,2017-09-04,t,$75.00
60428,2698996,2017-09-03,t,$75.00
60429,2698996,2017-09-02,t,$75.00
60430,2698996,2017-09-01,t,$75.00
60745,27611,2017-09-05,f,
60746,27611,2017-09-04,f,
60747,27611,2017-09-03,f,
60748,27611,2017-09-02,f,
60749,27611,2017-09-01,f,
60955,4025194,2017-09-05,f,
60956,4025194,2017-09-04,f,
60957,4025194,2017-09-03,f,
60958,4025194,2017-09-02,f,
60959,4025194,2017-09-01,f,
61526,8336364,2017-09-05,f,
61527,8336364,2017-09-04,f,
61528,8336364,2017-09-03,f,
61529,8336364,2017-09-02,f,
61530,8336364,2017-09-01,f,
61685,12071820,2017-09-05,f,
61686,12071820,2017-09-04,f,
61687,12071820,2017-09-03,f,
61688,12071820,2017-09-02,f,
61689,12071820,2017-09-01,f,
62050,7910223,2017-09-05,f,
62051,7910223,2017-09-04,f,
62052,7910223,2017-09-03,f,
62053,7910223,2017-09-02,f,
62054,7910223,2017-09-01,f,
62415,4567815,2017-09-05,f,
62416,4567815,2017-09-04,f,
62417,4567815,2017-09-03,f,
62418,4567815,2017-09-02,f,
62419,4567815,2017-09-01,f,
62780,12022134,2017-09-05,t,$68.00
62781,12022134,2017-09-04,t,$68.00
62782,12022134,2017-09-03,t,$65.00
62783,12022134,2017-09-02,t,$65.00
62784,12022134,2017-09-01,t,$65.00
63145,13513012,2017-09-01,f,
63388,13513012,2017-09-05,f,
63389,13513012,2017-09-04,f,
63390,13513012,2017-09-03,f,
63391,13513012,2017-09-02,f,
63510,3730447,2017-09-05,t,$180.00
63511,3730447,2017-09-04,t,$180.00
63512,3730447,2017-09-03,t,$180.00
63513,3730447,2017-09-02,t,$180.00
63514,3730447,2017-09-01,t,$180.00
64163,4149974,2017-09-05,t,$103.00
64164,4149974,2017-09-04,t,$103.00
64165,4149974,2017-09-03,t,$111.00
64166,4149974,2017-09-02,t,$111.00
64167,4149974,2017-09-01,t,$111.00
64409,14933380,2017-09-05,f,
64410,14933380,2017-09-04,f,
64411,14933380,2017-09-03,f,
64412,14933380,2017-09-02,f,
64413,14933380,2017-09-01,f,
64815,6238463,2017-09-05,f,
64816,6238463,2017-09-04,f,
64817,6238463,2017-09-03,f,
64818,6238463,2017-09-02,f,
64819,6238463,2017-09-01,f,
64970,1929406,2017-09-05,t,$275.00
64971,1929406,2017-09-04,t,$275.00
64972,1929406,2017-09-03,t,$275.00
64973,1929406,2017-09-02,t,$275.00
64974,1929406,2017-09-01,t,$275.00
65335,4583526,2017-09-05,t,$230.00
65336,4583526,2017-09-04,t,$230.00
65337,4583526,2017-09-03,t,$230.00
65338,4583526,2017-09-02,t,$250.00
65339,4583526,2017-09-01,t,$250.00
65700,7287822,2017-09-05,f,
65701,7287822,2017-09-04,f,
65702,7287822,2017-09-03,f,
65703,7287822,2017-09-02,f,
65704,7287822,2017-09-01,f,
66065,8354938,2017-09-05,t,$194.00
66066,8354938,2017-09-04,t,$187.00
66067,8354938,2017-09-03,t,$182.00
66068,8354938,2017-09-02,f,
66069,8354938,2017-09-01,f,
66430,5025015,2017-09-05,t,$175.00
66431,5025015,2017-09-04,t,$175.00
66432,5025015,2017-09-03,t,$175.00
66433,5025015,2017-09-02,t,$175.00
66434,5025015,2017-09-01,t,$175.00
66795,4452800,2017-09-05,t,$70.00
66796,4452800,2017-09-04,t,$70.00
66797,4452800,2017-09-03,t,$70.00
66798,4452800,2017-09-02,t,$70.00
66799,4452800,2017-09-01,t,$70.00
67436,7554801,2017-09-05,f,
67437,7554801,2017-09-04,f,
67438,7554801,2017-09-03,f,
67439,7554801,2017-09-02,f,
67440,7554801,2017-09-01,f,
67525,9349646,2017-09-05,f,
67526,9349646,2017-09-04,f,
67527,9349646,2017-09-03,f,
67528,9349646,2017-09-02,f,
67529,9349646,2017-09-01,f,
67890,6386351,2017-09-05,f,
67891,6386351,2017-09-04,f,
67892,6386351,2017-09-03,f,
67893,6386351,2017-09-02,f,
67894,6386351,2017-09-01,f,
68255,5124772,2017-09-03,f,
68256,5124772,2017-09-02,f,
68257,5124772,2017-09-01,f,
68516,5124772,2017-09-05,f,
68517,5124772,2017-09-04,f,
68620,3977877,2017-09-05,f,
68621,3977877,2017-09-04,f,
68622,3977877,2017-09-03,f,
68623,3977877,2017-09-02,f,
68624,3977877,2017-09-01,f,
68985,1754939,2017-09-05,f,
68986,1754939,2017-09-04,f,
68987,1754939,2017-09-03,f,
68988,1754939,2017-09-02,f,
68989,1754939,2017-09-01,f,
69596,6602167,2017-09-05,t,$168.00
69597,6602167,2017-09-04,t,$168.00
69598,6602167,2017-09-03,t,$168.00
69599,6602167,2017-09-02,t,$168.00
69600,6602167,2017-09-01,t,$168.00
69715,3987926,2017-09-05,f,
69716,3987926,2017-09-04,f,
69717,3987926,2017-09-03,f,
69718,3987926,2017-09-02,f,
69719,3987926,2017-09-01,f,
70080,5729845,2017-09-05,t,$59.00
70081,5729845,2017-09-04,t,$59.00
70082,5729845,2017-09-03,t,$59.00
70083,5729845,2017-09-02,t,$64.00
70084,5729845,2017-09-01,t,$64.00
70445,9727523,2017-09-05,t,$60.00
70446,9727523,2017-09-04,t,$60.00
70447,9727523,2017-09-03,t,$60.00
70448,9727523,2017-09-02,t,$60.00
70449,9727523,2017-09-01,t,$60.00
70810,12463555,2017-09-05,f,
70811,12463555,2017-09-04,f,
70812,12463555,2017-09-03,f,
70813,12463555,2017-09-02,f,
70814,12463555,2017-09-01,f,
71175,9137560,2017-09-05,f,
71176,9137560,2017-09-04,f,
71177,9137560,2017-09-03,f,
71178,9137560,2017-09-02,f,
71179,9137560,2017-09-01,f,
71739,3616081,2017-09-05,t,$114.00
71740,3616081,2017-09-04,t,$114.00
71741,3616081,2017-09-03,t,$114.00
71742,3616081,2017-09-02,t,$124.00
71743,3616081,2017-09-01,t,$124.00
71905,8908145,2017-09-05,t,$170.00
71906,8908145,2017-09-04,t,$170.00
71907,8908145,2017-09-03,t,$170.00
71908,8908145,2017-09-02,t,$170.00
71909,8908145,2017-09-01,t,$170.00
72514,554720,2017-09-05,t,$240.00
72515,554720,2017-09-04,t,$240.00
72516,554720,2017-09-03,t,$240.00
72517,554720,2017-09-02,t,$240.00
72518,554720,2017-09-01,t,$240.00
72635,1551467,2017-09-05,t,$150.00
72636,1551467,2017-09-04,t,$150.00
72637,1551467,2017-09-03,t,$150.00
72638,1551467,2017-09-02,t,$150.00
72639,1551467,2017-09-01,t,$150.00
73000,7743569,2017-09-05,t,$69.00
73001,7743569,2017-09-04,t,$69.00
73002,7743569,2017-09-03,t,$69.00
73003,7743569,2017-09-02,t,$87.00
73004,7743569,2017-09-01,t,$87.00
73563,732932,2017-09-05,t,$80.00
73564,732932,2017-09-04,t,$80.00
73565,732932,2017-09-03,t,$80.00
73566,732932,2017-09-02,t,$80.00
73567,732932,2017-09-01,t,$80.00
73945,749247,2017-09-05,t,$85.00
73946,749247,2017-09-04,t,$85.00
73947,749247,2017-09-03,t,$85.00
73948,749247,2017-09-02,t,$85.00
73949,749247,2017-09-01,t,$85.00
74315,667325,2017-09-05,f,
74316,667325,2017-09-04,f,
74317,667325,2017-09-03,f,
74318,667325,2017-09-02,f,
74319,667325,2017-09-01,f,
74650,9349614,2017-09-05,f,
74651,9349614,2017-09-04,f,
74652,9349614,2017-09-03,f,
74653,9349614,2017-09-02,f,
74654,9349614,2017-09-01,f,
74825,10627514,2017-09-05,t,$70.00
74826,10627514,2017-09-04,t,$70.00
74827,10627514,2017-09-03,t,$70.00
74828,10627514,2017-09-02,t,$70.00
74829,10627514,2017-09-01,t,$70.00
75190,1885825,2017-09-05,t,$80.00
75191,1885825,2017-09-04,t,$80.00
75192,1885825,2017-09-03,t,$80.00
75193,1885825,2017-09-02,t,$80.00
75194,1885825,2017-09-01,t,$80.00
75555,9906565,2017-09-05,t,$225.00
75556,9906565,2017-09-04,t,$225.00
75557,9906565,2017-09-03,t,$225.00
75558,9906565,2017-09-02,t,$225.00
75559,9906565,2017-09-01,t,$225.00
75920,629814,2017-09-05,f,
75921,629814,2017-09-04,f,
75922,629814,2017-09-03,f,
75923,629814,2017-09-02,f,
75924,629814,2017-09-01,f,
76550,1222327,2017-09-05,t,$178.00
76551,1222327,2017-09-04,t,$178.00
76552,1222327,2017-09-03,t,$178.00
76553,1222327,2017-09-02,t,$178.00
76554,1222327,2017-09-01,t,$178.00
76850,10299047,2017-09-05,f,
76851,10299047,2017-09-04,f,
76852,10299047,2017-09-03,f,
76853,10299047,2017-09-02,f,
76854,10299047,2017-09-01,f,
77207,9463444,2017-09-05,f,
77208,9463444,2017-09-04,f,
77209,9463444,2017-09-03,f,
77210,9463444,2017-09-02,f,
77211,9463444,2017-09-01,f,
77380,6465075,2017-09-05,t,$383.00
77381,6465075,2017-09-04,t,$383.00
77382,6465075,2017-09-03,t,$383.00
77383,6465075,2017-09-02,t,$390.00
77384,6465075,2017-09-01,t,$390.00
77943,8932377,2017-09-05,f,
77944,8932377,2017-09-04,f,
77945,8932377,2017-09-03,f,
77946,8932377,2017-09-02,f,
77947,8932377,2017-09-01,f,
78110,9577988,2017-09-05,t,$99.00
78111,9577988,2017-09-04,t,$99.00
78112,9577988,2017-09-03,t,$99.00
78113,9577988,2017-09-02,t,$99.00
78114,9577988,2017-09-01,t,$99.00
78707,9971054,2017-09-05,t,$50.00
78708,9971054,2017-09-04,t,$50.00
78709,9971054,2017-09-03,t,$50.00
78710,9971054,2017-09-02,t,$50.00
78711,9971054,2017-09-01,t,$50.00
79103,7348110,2017-09-05,t,$300.00
79104,7348110,2017-09-04,t,$300.00
79105,7348110,2017-09-03,t,$300.00
79106,7348110,2017-09-02,t,$350.00
79107,7348110,2017-09-01,t,$350.00
79205,7790454,2017-09-05,t,$184.00
79206,7790454,2017-09-04,t,$184.00
79207,7790454,2017-09-03,t,$184.00
79208,7790454,2017-09-02,t,$184.00
79209,7790454,2017-09-01,t,$184.00
79570,3021446,2017-09-05,t,$210.00
79571,3021446,2017-09-04,t,$210.00
79572,3021446,2017-09-03,t,$210.00
79573,3021446,2017-09-02,t,$80.00
79574,3021446,2017-09-01,t,$80.00
80128,7708436,2017-09-05,f,
80129,7708436,2017-09-04,f,
80130,7708436,2017-09-03,f,
80131,7708436,2017-09-02,f,
80132,7708436,2017-09-01,f,
80300,11514237,2017-09-05,t,$150.00
80301,11514237,2017-09-04,t,$150.00
80302,11514237,2017-09-03,t,$150.00
80303,11514237,2017-09-02,t,$150.00
80304,11514237,2017-09-01,t,$150.00
80665,13363171,2017-09-05,f,
80666,13363171,2017-09-04,f,
80667,13363171,2017-09-03,f,
80668,13363171,2017-09-02,f,
80669,13363171,2017-09-01,f,
81030,11946029,2017-09-05,t,$100.00
81031,11946029,2017-09-04,t,$100.00
81032,11946029,2017-09-03,t,$100.00
81033,11946029,2017-09-02,t,$100.00
81034,11946029,2017-09-01,t,$100.00
81395,6019555,2017-09-05,f,
81396,6019555,2017-09-04,f,
81397,6019555,2017-09-03,f,
81398,6019555,2017-09-02,f,
81399,6019555,2017-09-01,f,
81921,12052288,2017-09-05,t,$130.00
81922,12052288,2017-09-04,t,$130.00
81923,12052288,2017-09-03,t,$130.00
81924,12052288,2017-09-02,t,$135.00
81925,12052288,2017-09-01,t,$135.00
82125,9676551,2017-09-05,t,$76.00
82126,9676551,2017-09-04,t,$76.00
82127,9676551,2017-09-03,t,$76.00
82128,9676551,2017-09-02,t,$79.00
82129,9676551,2017-09-01,t,$79.00
82696,12789527,2017-09-05,f,
82697,12789527,2017-09-04,f,
82698,12789527,2017-09-03,f,
82699,12789527,2017-09-02,f,
82700,12789527,2017-09-01,f,
82855,12855005,2017-09-05,f,
82856,12855005,2017-09-04,f,
82857,12855005,2017-09-03,f,
82858,12855005,2017-09-02,f,
82859,12855005,2017-09-01,f,
83406,1631942,2017-09-05,t,$120.00
83407,1631942,2017-09-04,t,$125.00
83408,1631942,2017-09-03,t,$129.00
83409,1631942,2017-09-02,t,$127.00
83410,1631942,2017-09-01,t,$123.00
83863,2884903,2017-09-05,t,$70.00
83864,2884903,2017-09-04,t,$70.00
83865,2884903,2017-09-03,t,$70.00
83866,2884903,2017-09-02,t,$70.00
83867,2884903,2017-09-01,t,$70.00
84224,14868157,2017-09-05,t,$75.00
84225,14868157,2017-09-04,t,$75.00
84226,14868157,2017-09-03,t,$75.00
84227,14868157,2017-09-02,t,$75.00
84228,14868157,2017-09-01,t,$75.00
84526,13344433,2017-09-05,f,
84527,13344433,2017-09-04,f,
84528,13344433,2017-09-03,f,
84529,13344433,2017-09-02,f,
84530,13344433,2017-09-01,f,
84680,40601,2017-09-05,t,$95.00
84681,40601,2017-09-04,t,$95.00
84682,40601,2017-09-03,t,$95.00
84683,40601,2017-09-02,t,$95.00
84684,40601,2017-09-01,t,$95.00
85045,12033661,2017-09-05,t,$70.00
85046,12033661,2017-09-04,t,$70.00
85047,12033661,2017-09-03,t,$70.00
85048,12033661,2017-09-02,t,$70.00
85049,12033661,2017-09-01,t,$70.00
85410,6298216,2017-09-05,f,
85411,6298216,2017-09-04,f,
85412,6298216,2017-09-03,f,
85413,6298216,2017-09-02,f,
85414,6298216,2017-09-01,f,
85775,12868343,2017-09-05,f,
85776,12868343,2017-09-04,f,
85777,12868343,2017-09-03,f,
85778,12868343,2017-09-02,f,
85779,12868343,2017-09-01,f,
86408,14474750,2017-09-05,f,
86409,14474750,2017-09-04,f,
86410,14474750,2017-09-03,f,
86411,14474750,2017-09-02,f,
86412,14474750,2017-09-01,f,
86505,6921672,2017-09-05,f,
86506,6921672,2017-09-04,f,
86507,6921672,2017-09-03,f,
86508,6921672,2017-09-02,f,
86509,6921672,2017-09-01,f,
86870,2219399,2017-09-05,t,$115.00
86871,2219399,2017-09-04,t,$115.00
86872,2219399,2017-09-03,t,$115.00
86873,2219399,2017-09-02,t,$115.00
86874,2219399,2017-09-01,t,$115.00
87235,336960,2017-09-05,t,$70.00
87236,336960,2017-09-04,t,$70.00
87237,336960,2017-09-03,t,$70.00
87238,336960,2017-09-02,t,$75.00
87239,336960,2017-09-01,t,$75.00
87815,336946,2017-09-05,t,$135.00
87816,336946,2017-09-04,t,$135.00
87817,336946,2017-09-03,t,$135.00
87818,336946,2017-09-02,t,$135.00
87819,336946,2017-09-01,t,$135.00
87965,6644330,2017-09-05,t,$120.00
87966,6644330,2017-09-04,t,$120.00
87967,6644330,2017-09-03,t,$120.00
87968,6644330,2017-09-02,t,$120.00
87969,6644330,2017-09-01,t,$120.00
88330,6939162,2017-09-05,t,$130.00
88331,6939162,2017-09-04,t,$130.00
88332,6939162,2017-09-03,t,$130.00
88333,6939162,2017-09-02,t,$130.00
88334,6939162,2017-09-01,t,$130.00
88695,13640138,2017-09-05,f,
88696,13640138,2017-09-04,f,
88697,13640138,2017-09-03,f,
88698,13640138,2017-09-02,f,
88699,13640138,2017-09-01,f,
89277,12593295,2017-09-05,t,$65.00
89278,12593295,2017-09-04,t,$65.00
89279,12593295,2017-09-03,t,$65.00
89280,12593295,2017-09-02,t,$65.00
89281,12593295,2017-09-01,t,$65.00
89425,10004575,2017-09-05,t,$300.00
89426,10004575,2017-09-04,t,$300.00
89427,10004575,2017-09-03,t,$300.00
89428,10004575,2017-09-02,t,$300.00
89429,10004575,2017-09-01,t,$300.00
90036,12855343,2017-09-05,f,
90037,12855343,2017-09-04,f,
90038,12855343,2017-09-03,f,
90039,12855343,2017-09-02,f,
90040,12855343,2017-09-01,f,
90155,9791506,2017-09-05,t,$129.00
90156,9791506,2017-09-04,t,$129.00
90157,9791506,2017-09-03,t,$129.00
90158,9791506,2017-09-02,t,$129.00
90159,9791506,2017-09-01,t,$129.00
90520,5801643,2017-09-05,f,
90521,5801643,2017-09-04,f,
90522,5801643,2017-09-03,f,
90713,5801643,2017-09-02,f,
90714,5801643,2017-09-01,f,
90885,12888054,2017-09-05,f,
90886,12888054,2017-09-04,f,
90887,12888054,2017-09-03,f,
90888,12888054,2017-09-02,f,
90889,12888054,2017-09-01,f,
91250,5676025,2017-09-05,t,$130.00
91251,5676025,2017-09-04,t,$130.00
91252,5676025,2017-09-03,t,$130.00
91253,5676025,2017-09-02,t,$130.00
91254,5676025,2017-09-01,t,$130.00
91821,6104388,2017-09-05,f,
91822,6104388,2017-09-04,f,
91823,6104388,2017-09-03,f,
91824,6104388,2017-09-02,f,
91825,6104388,2017-09-01,f,
91980,8283433,2017-09-05,f,
91981,8283433,2017-09-04,f,
91982,8283433,2017-09-03,f,
91983,8283433,2017-09-02,f,
91984,8283433,2017-09-01,f,
92345,14573919,2017-09-05,t,$200.00
92346,14573919,2017-09-04,t,$200.00
92347,14573919,2017-09-03,t,$200.00
92348,14573919,2017-09-02,t,$200.00
92349,14573919,2017-09-01,t,$200.00
92710,7495866,2017-09-05,t,$136.00
92711,7495866,2017-09-04,t,$136.00
92712,7495866,2017-09-03,t,$136.00
92713,7495866,2017-09-02,t,$136.00
92714,7495866,2017-09-01,t,$136.00
93075,13623390,2017-09-05,t,$100.00
93076,13623390,2017-09-04,t,$100.00
93077,13623390,2017-09-03,t,$100.00
93078,13623390,2017-09-02,t,$100.00
93079,13623390,2017-09-01,t,$100.00
93440,3629014,2017-09-05,t,$88.00
93441,3629014,2017-09-04,t,$88.00
93442,3629014,2017-09-03,t,$88.00
93443,3629014,2017-09-02,t,$96.00
93444,3629014,2017-09-01,t,$96.00
93805,10883063,2017-09-05,f,
93806,10883063,2017-09-04,f,
93807,10883063,2017-09-03,f,
93808,10883063,2017-09-02,f,
93809,10883063,2017-09-01,f,
94369,713627,2017-09-05,f,
94370,713627,2017-09-04,f,
94371,713627,2017-09-03,f,
94372,713627,2017-09-02,f,
94373,713627,2017-09-01,f,
94535,4105704,2017-09-05,t,$135.00
94536,4105704,2017-09-04,t,$135.00
94537,4105704,2017-09-03,t,$135.00
94538,4105704,2017-09-02,t,$135.00
94539,4105704,2017-09-01,t,$135.00
94900,3957602,2017-09-05,t,$75.00
94901,3957602,2017-09-04,t,$75.00
94902,3957602,2017-09-03,t,$75.00
94903,3957602,2017-09-02,t,$80.00
94904,3957602,2017-09-01,t,$80.00
95466,11739985,2017-09-05,t,$189.00
95467,11739985,2017-09-04,t,$189.00
95468,11739985,2017-09-03,t,$189.00
95469,11739985,2017-09-02,t,$189.00
95470,11739985,2017-09-01,t,$189.00
95882,5874408,2017-09-05,f,
95883,5874408,2017-09-04,f,
95884,5874408,2017-09-03,f,
95885,5874408,2017-09-02,f,
95886,5874408,2017-09-01,f,
95995,7693009,2017-09-05,t,$49.00
95996,7693009,2017-09-04,t,$49.00
95997,7693009,2017-09-03,t,$49.00
95998,7693009,2017-09-02,t,$49.00
95999,7693009,2017-09-01,t,$49.00
96581,3775876,2017-09-05,t,$125.00
96582,3775876,2017-09-04,t,$125.00
96583,3775876,2017-09-03,t,$125.00
96584,3775876,2017-09-02,t,$125.00
96585,3775876,2017-09-01,t,$125.00
96964,3693850,2017-09-05,t,$88.00
96965,3693850,2017-09-04,t,$88.00
96966,3693850,2017-09-03,t,$88.00
96967,3693850,2017-09-02,t,$88.00
96968,3693850,2017-09-01,t,$88.00
97090,4736217,2017-09-05,t,$72.00
97091,4736217,2017-09-04,t,$72.00
97092,4736217,2017-09-03,t,$72.00
97093,4736217,2017-09-02,t,$72.00
97094,4736217,2017-09-01,t,$72.00
97632,14428514,2017-09-05,t,$100.00
97633,14428514,2017-09-04,t,$100.00
97634,14428514,2017-09-03,t,$100.00
97635,14428514,2017-09-02,t,$100.00
97636,14428514,2017-09-01,t,$100.00
97820,3021862,2017-09-05,t,$90.00
97821,3021862,2017-09-04,t,$90.00
97822,3021862,2017-09-03,t,$90.00
97823,3021862,2017-09-02,t,$90.00
97824,3021862,2017-09-01,t,$90.00
98395,4348422,2017-09-05,f,
98396,4348422,2017-09-04,f,
98397,4348422,2017-09-03,f,
98398,4348422,2017-09-02,f,
98399,4348422,2017-09-01,f,
98550,973840,2017-09-05,f,
98551,973840,2017-09-04,f,
98552,973840,2017-09-03,f,
98553,973840,2017-09-02,f,
98554,973840,2017-09-01,f,
98915,9575439,2017-09-05,t,$84.00
98916,9575439,2017-09-04,t,$84.00
98917,9575439,2017-09-03,t,$84.00
98918,9575439,2017-09-02,t,$100.00
98919,9575439,2017-09-01,t,$100.00
99280,4430821,2017-09-05,f,
99508,4430821,2017-09-04,f,
99509,4430821,2017-09-03,f,
99510,4430821,2017-09-02,f,
99511,4430821,2017-09-01,f,
99645,9591772,2017-09-05,f,
99646,9591772,2017-09-04,f,
99647,9591772,2017-09-03,f,
99648,9591772,2017-09-02,f,
99649,9591772,2017-09-01,f,
100010,3079305,2017-09-05,t,$150.00
100011,3079305,2017-09-04,t,$150.00
100012,3079305,2017-09-03,t,$150.00
100013,3079305,2017-09-02,t,$160.00
100014,3079305,2017-09-01,t,$160.00
100375,14474114,2017-09-05,f,
100376,14474114,2017-09-04,f,
100377,14474114,2017-09-03,f,
100378,14474114,2017-09-02,f,
100379,14474114,2017-09-01,f,
101014,7789429,2017-09-05,f,
101015,7789429,2017-09-04,f,
101016,7789429,2017-09-03,f,
101017,7789429,2017-09-02,f,
101018,7789429,2017-09-01,f,
101105,1203014,2017-09-05,t,$65.00
101106,1203014,2017-09-04,t,$65.00
101107,1203014,2017-09-03,t,$65.00
101108,1203014,2017-09-02,t,$65.00
101109,1203014,2017-09-01,t,$65.00
101706,957224,2017-09-05,t,$275.00
101707,957224,2017-09-04,t,$275.00
101708,957224,2017-09-03,t,$275.00
101709,957224,2017-09-02,t,$275.00
101710,957224,2017-09-01,t,$275.00
101835,4119345,2017-09-05,t,$300.00
101836,4119345,2017-09-04,t,$300.00
101837,4119345,2017-09-03,t,$300.00
101838,4119345,2017-09-02,t,$300.00
101839,4119345,2017-09-01,t,$300.00
102461,5495547,2017-09-05,f,
102462,5495547,2017-09-04,f,
102463,5495547,2017-09-03,f,
102464,5495547,2017-09-02,f,
102465,5495547,2017-09-01,f,
102742,12081834,2017-09-05,f,
102743,12081834,2017-09-04,f,
102744,12081834,2017-09-03,f,
102745,12081834,2017-09-02,f,
102746,12081834,2017-09-01,f,
102930,14260905,2017-09-05,t,$175.00
102931,14260905,2017-09-04,t,$175.00
102932,14260905,2017-09-03,t,$175.00
102933,14260905,2017-09-02,t,$175.00
102934,14260905,2017-09-01,t,$175.00
